YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,1,4,WN,687,NULL,PVD,MCO,0620,NULL,NULL,NULL,NULL,190,175,161,1072,NULL,NULL,0930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,823,NULL,SAN,BWI,0620,NULL,NULL,NULL,NULL,295,272,248,2295,NULL,NULL,1415,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,603,NULL,SAN,MDW,0620,NULL,NULL,NULL,NULL,250,224,200,1728,NULL,NULL,1230,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,885,NULL,SMF,PHX,0620,NULL,NULL,NULL,NULL,120,115,89,647,NULL,NULL,0920,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,1192,NULL,SAN,DEN,0620,NULL,NULL,NULL,NULL,145,138,110,853,NULL,NULL,0945,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,1568,NULL,SAN,EWR,0620,NULL,NULL,NULL,NULL,320,283,253,2425,NULL,NULL,1440,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,460,NULL,SJC,PHX,0620,NULL,NULL,NULL,NULL,113,110,85,621,NULL,NULL,0913,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,269,NULL,SJC,DFW,0620,NULL,NULL,NULL,NULL,215,0,0,1438,NULL,NULL,1155,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1186,NULL,DFW,BOS,0620,NULL,NULL,NULL,NULL,205,206,165,1562,NULL,NULL,1045,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1390,NULL,SAN,DFW,0620,NULL,NULL,NULL,NULL,185,169,138,1171,NULL,NULL,1125,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,2420,NULL,LAX,DFW,0620,NULL,NULL,NULL,NULL,180,180,149,1235,NULL,NULL,1120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,545,NULL,ONT,SEA,0620,NULL,NULL,NULL,NULL,160,157,135,956,NULL,NULL,0900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,955,NULL,RDU,MIA,0620,NULL,NULL,NULL,NULL,130,148,96,700,NULL,NULL,0830,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,2129,NULL,ROC,ATL,0620,NULL,NULL,NULL,NULL,151,138,108,749,NULL,NULL,0851,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1518,NULL,MCO,ATL,0620,NULL,NULL,NULL,NULL,91,89,61,404,NULL,NULL,0751,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1588,NULL,DCA,MSP,0620,NULL,NULL,NULL,NULL,165,172,155,931,NULL,NULL,0805,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,4468,NULL,CAE,IAH,0620,NULL,NULL,NULL,NULL,161,184,154,878,NULL,NULL,0801,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,5534,NULL,BTR,ATL,0620,NULL,NULL,NULL,NULL,88,74,59,448,NULL,NULL,0848,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,F9,1338,NULL,IAD,MSP,0620,NULL,NULL,NULL,NULL,165,161,142,908,NULL,NULL,0805,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3205,NULL,SAV,DFW,0620,NULL,NULL,NULL,NULL,185,0,0,925,NULL,NULL,0825,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3173,NULL,GRI,DFW,0620,NULL,NULL,NULL,NULL,120,0,0,561,NULL,NULL,0820,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,NK,470,NULL,PDX,SAN,0620,NULL,NULL,NULL,NULL,140,132,115,933,NULL,NULL,0840,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,NK,742,NULL,DFW,MSP,0620,NULL,NULL,NULL,NULL,139,129,111,852,NULL,NULL,0839,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,4762,NULL,PSP,SLC,0620,NULL,NULL,NULL,NULL,106,105,84,541,NULL,NULL,0906,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,4716,NULL,ISN,MSP,0620,NULL,NULL,NULL,NULL,117,113,74,546,NULL,NULL,0817,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,5616,NULL,HLN,DEN,0620,NULL,NULL,NULL,NULL,118,121,79,594,NULL,NULL,0818,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,1026,NULL,MCO,IAH,0621,NULL,NULL,NULL,NULL,153,157,137,854,NULL,NULL,0754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,1481,NULL,BOS,RIC,0621,NULL,NULL,NULL,NULL,113,107,88,474,NULL,NULL,0814,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,F9,344,NULL,BZN,DEN,0622,NULL,NULL,NULL,NULL,93,90,70,524,NULL,NULL,0755,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,4624,NULL,FAT,SLC,0622,NULL,NULL,NULL,NULL,108,122,83,501,NULL,NULL,0910,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,6372,NULL,FSD,DEN,0622,NULL,NULL,NULL,NULL,110,104,73,483,NULL,NULL,0712,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,NK,200,NULL,IAH,ORD,0623,NULL,NULL,NULL,NULL,152,140,115,925,NULL,NULL,0855,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,206,NULL,EWR,IAH,0624,NULL,NULL,NULL,NULL,239,237,222,1400,NULL,NULL,0923,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1515,NULL,PIT,DTW,0624,NULL,NULL,NULL,NULL,86,58,41,201,NULL,NULL,0750,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,1982,NULL,FLL,CLT,0625,NULL,NULL,NULL,NULL,117,116,95,631,NULL,NULL,0822,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,525,NULL,MIA,EWR,0625,NULL,NULL,NULL,NULL,181,185,150,1085,NULL,NULL,0926,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,871,NULL,DEN,ATL,0625,NULL,NULL,NULL,NULL,175,156,137,1199,NULL,NULL,1120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,343,NULL,MDW,PHX,0625,NULL,NULL,NULL,NULL,240,251,224,1444,NULL,NULL,0925,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,598,NULL,LAX,PHL,0625,NULL,NULL,NULL,NULL,299,283,258,2402,NULL,NULL,1424,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,127,NULL,IAD,DFW,0625,NULL,NULL,NULL,NULL,210,230,200,1172,NULL,NULL,0855,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,387,NULL,LAX,AUS,0625,NULL,NULL,NULL,NULL,175,0,0,1242,NULL,NULL,1120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1079,NULL,CLT,DFW,0625,NULL,NULL,NULL,NULL,175,187,149,936,NULL,NULL,0820,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1207,NULL,PHL,DFW,0625,NULL,NULL,NULL,NULL,235,238,206,1303,NULL,NULL,0920,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1343,NULL,DFW,CLT,0625,NULL,NULL,NULL,NULL,140,129,107,936,NULL,NULL,0945,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1635,NULL,ATL,DFW,0625,NULL,NULL,NULL,NULL,150,0,0,731,NULL,NULL,0755,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,2379,NULL,RDU,DFW,0625,NULL,NULL,NULL,NULL,195,207,166,1061,NULL,NULL,0840,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,2272,NULL,SAT,DFW,0625,NULL,NULL,NULL,NULL,70,54,40,247,NULL,NULL,0735,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,124,NULL,FAI,SEA,0625,NULL,NULL,NULL,NULL,205,220,188,1533,NULL,NULL,1050,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,70,NULL,FLL,BOS,0625,NULL,NULL,NULL,NULL,180,186,169,1237,NULL,NULL,0925,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,966,NULL,RSW,BOS,0625,NULL,NULL,NULL,NULL,178,178,163,1249,NULL,NULL,0923,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,891,NULL,MIA,ATL,0625,NULL,NULL,NULL,NULL,120,105,84,594,NULL,NULL,0825,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,2234,NULL,BWI,MSP,0625,NULL,NULL,NULL,NULL,171,163,149,936,NULL,NULL,0816,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,2480,NULL,MDT,ATL,0625,NULL,NULL,NULL,NULL,146,117,97,620,NULL,NULL,0851,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,2180,NULL,EWR,BOS,0625,NULL,NULL,NULL,NULL,68,63,40,200,NULL,NULL,0733,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,5221,NULL,SCE,DTW,0625,NULL,NULL,NULL,NULL,87,77,60,301,NULL,NULL,0752,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,F9,308,NULL,GEG,DEN,0625,NULL,NULL,NULL,NULL,132,133,108,836,NULL,NULL,0937,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3609,NULL,LEX,DFW,0625,NULL,NULL,NULL,NULL,160,0,0,785,NULL,NULL,0805,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3634,NULL,VPS,DFW,0625,NULL,NULL,NULL,NULL,135,0,0,641,NULL,NULL,0840,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,NK,969,NULL,BWI,ORD,0625,NULL,NULL,NULL,NULL,129,139,116,622,NULL,NULL,0734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,6557,NULL,SBA,PHX,0625,NULL,NULL,NULL,NULL,90,105,68,455,NULL,NULL,0855,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,6564,NULL,SBP,PHX,0625,NULL,NULL,NULL,NULL,101,98,73,509,NULL,NULL,0906,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,4418,NULL,PNS,IAH,0626,NULL,NULL,NULL,NULL,106,108,89,489,NULL,NULL,0812,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,6230,NULL,COS,DEN,0626,NULL,NULL,NULL,NULL,53,50,22,73,NULL,NULL,0719,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,3272,NULL,CLE,ORD,0627,NULL,NULL,NULL,NULL,87,81,60,315,NULL,NULL,0654,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,HA,104,NULL,LIH,HNL,0628,NULL,NULL,NULL,NULL,32,30,18,102,NULL,NULL,0700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,7396,NULL,TWF,SLC,0628,NULL,NULL,NULL,NULL,52,54,30,175,NULL,NULL,0720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1592,NULL,SAN,ATL,0629,NULL,NULL,NULL,NULL,241,223,202,1892,NULL,NULL,1330,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,195,NULL,BDL,ORD,0630,NULL,NULL,NULL,NULL,159,153,137,783,NULL,NULL,0809,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,649,NULL,LAX,PHX,0630,NULL,NULL,NULL,NULL,79,88,53,370,NULL,NULL,0849,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,674,NULL,EWR,PHX,0630,NULL,NULL,NULL,NULL,341,363,339,2133,NULL,NULL,1011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,835,NULL,PHL,CLT,0630,NULL,NULL,NULL,NULL,104,102,81,449,NULL,NULL,0814,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,572,NULL,AUS,IAH,0630,NULL,NULL,NULL,NULL,61,53,30,140,NULL,NULL,0731,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,577,NULL,SFO,EWR,0630,NULL,NULL,NULL,NULL,329,308,286,2565,NULL,NULL,1459,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,5628,NULL,RNO,SFO,0630,NULL,NULL,NULL,NULL,73,78,41,192,NULL,NULL,0743,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,4570,NULL,SEA,MDW,0630,NULL,NULL,NULL,NULL,240,227,212,1733,NULL,NULL,1230,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,660,NULL,SJU,TPA,0630,NULL,NULL,NULL,NULL,190,194,173,1237,NULL,NULL,0840,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,1231,NULL,HNL,LAX,0630,NULL,NULL,NULL,NULL,338,321,289,2556,NULL,NULL,1408,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,401,NULL,CLT,PHL,0630,NULL,NULL,NULL,NULL,93,99,68,449,NULL,NULL,0803,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,433,NULL,JFK,PHX,0630,NULL,NULL,NULL,NULL,348,355,334,2153,NULL,NULL,1018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,567,NULL,SAN,PHX,0630,NULL,NULL,NULL,NULL,83,97,48,304,NULL,NULL,0853,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,595,NULL,ONT,PHX,0630,NULL,NULL,NULL,NULL,74,66,48,325,NULL,NULL,0844,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,148,NULL,MIA,CLT,0630,NULL,NULL,NULL,NULL,125,120,96,650,NULL,NULL,0835,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,330,NULL,PBI,ORD,0630,NULL,NULL,NULL,NULL,190,202,171,1144,NULL,NULL,0840,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1381,NULL,EWR,DFW,0630,NULL,NULL,NULL,NULL,245,258,232,1372,NULL,NULL,0935,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,157,NULL,ANC,OTZ,0630,NULL,NULL,NULL,NULL,102,100,78,548,NULL,NULL,0812,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,499,NULL,SAN,SEA,0630,NULL,NULL,NULL,NULL,180,174,145,1050,NULL,NULL,0930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AS,573,NULL,SAN,PDX,0630,NULL,NULL,NULL,NULL,160,158,136,933,NULL,NULL,0910,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,23,NULL,JFK,LAX,0630,NULL,NULL,NULL,NULL,377,384,358,2475,NULL,NULL,0947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,1099,NULL,LGA,MCO,0630,NULL,NULL,NULL,NULL,181,152,136,950,NULL,NULL,0931,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,929,NULL,JFK,RSW,0630,NULL,NULL,NULL,NULL,195,180,162,1074,NULL,NULL,0945,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,1285,NULL,BOS,PIT,0630,NULL,NULL,NULL,NULL,118,101,87,496,NULL,NULL,0828,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,418,NULL,SFO,JFK,0630,NULL,NULL,NULL,NULL,325,307,284,2586,NULL,NULL,1455,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,783,NULL,MSP,ATL,0630,NULL,NULL,NULL,NULL,158,146,112,907,NULL,NULL,1008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1984,NULL,AUS,ATL,0630,NULL,NULL,NULL,NULL,127,110,93,813,NULL,NULL,0937,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,2114,NULL,COS,ATL,0630,NULL,NULL,NULL,NULL,175,166,131,1184,NULL,NULL,1125,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,2283,NULL,DTW,ATL,0630,NULL,NULL,NULL,NULL,135,106,88,594,NULL,NULL,0845,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,2370,NULL,MSY,LGA,0630,NULL,NULL,NULL,NULL,168,171,137,1183,NULL,NULL,1018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1598,NULL,SEA,ATL,0630,NULL,NULL,NULL,NULL,275,287,245,2182,NULL,NULL,1405,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1809,NULL,EWR,ATL,0630,NULL,NULL,NULL,NULL,167,130,114,746,NULL,NULL,0917,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,DL,1872,NULL,TPA,ATL,0630,NULL,NULL,NULL,NULL,88,74,61,406,NULL,NULL,0758,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,2549,NULL,BPT,DFW,0630,NULL,NULL,NULL,NULL,70,71,46,270,NULL,NULL,0740,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,3261,NULL,RIC,IAD,0630,NULL,NULL,NULL,NULL,57,51,28,100,NULL,NULL,0727,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,3929,NULL,EWR,JAX,0630,NULL,NULL,NULL,NULL,159,146,120,820,NULL,NULL,0909,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,4306,NULL,GPT,IAH,0630,NULL,NULL,NULL,NULL,87,89,72,376,NULL,NULL,0757,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,F9,295,NULL,TPA,DEN,0630,NULL,NULL,NULL,NULL,245,234,214,1506,NULL,NULL,0835,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,F9,711,NULL,RSW,DEN,0630,NULL,NULL,NULL,NULL,254,246,229,1607,NULL,NULL,0844,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,F9,1246,NULL,DEN,DFW,0630,NULL,NULL,NULL,NULL,110,123,96,641,NULL,NULL,0920,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,F9,1108,NULL,CLE,MCO,0630,NULL,NULL,NULL,NULL,140,136,115,895,NULL,NULL,0850,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,2913,NULL,GPT,DFW,0630,NULL,NULL,NULL,NULL,115,0,0,500,NULL,NULL,0825,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,MQ,3649,NULL,MGM,DFW,0630,NULL,NULL,NULL,NULL,135,0,0,622,NULL,NULL,0845,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,2604,NULL,SAN,LAX,0630,NULL,NULL,NULL,NULL,55,49,25,109,NULL,NULL,0725,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,NK,379,NULL,ACY,MYR,0630,NULL,NULL,NULL,NULL,95,114,73,466,NULL,NULL,0805,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,5381,NULL,STC,ORD,0630,NULL,NULL,NULL,NULL,86,100,52,394,NULL,NULL,0756,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,4553,NULL,BOI,LAX,0630,NULL,NULL,NULL,NULL,130,127,90,674,NULL,NULL,0740,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,5186,NULL,SFO,SAN,0630,NULL,NULL,NULL,NULL,92,81,64,447,NULL,NULL,0802,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,5581,NULL,MSP,LAX,0630,NULL,NULL,NULL,NULL,240,252,217,1535,NULL,NULL,0830,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,6588,NULL,BFL,PHX,0630,NULL,NULL,NULL,NULL,93,92,71,425,NULL,NULL,0903,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,1534,NULL,TPA,ORD,0631,NULL,NULL,NULL,NULL,168,165,144,1012,NULL,NULL,0819,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,EV,5764,NULL,ORD,IAD,0632,NULL,NULL,NULL,NULL,112,100,77,589,NULL,NULL,0924,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,HA,114,NULL,HNL,OGG,0632,NULL,NULL,NULL,NULL,36,35,20,100,NULL,NULL,0708,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,B6,675,NULL,JFK,MSY,0633,NULL,NULL,NULL,NULL,211,221,194,1182,NULL,NULL,0904,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,OO,5297,NULL,MKE,ORD,0633,NULL,NULL,NULL,NULL,54,39,21,67,NULL,NULL,0727,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,UA,410,NULL,MIA,ORD,0635,NULL,NULL,NULL,NULL,200,221,174,1197,NULL,NULL,0855,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,700,NULL,SEA,PHL,0635,NULL,NULL,NULL,NULL,301,286,263,2378,NULL,NULL,1436,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,1926,NULL,SAT,ATL,0635,NULL,NULL,NULL,NULL,135,126,103,874,NULL,NULL,0950,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,WN,1119,NULL,PDX,MDW,0635,NULL,NULL,NULL,NULL,235,232,218,1751,NULL,NULL,1230,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,US,474,NULL,LAS,PHX,0635,NULL,NULL,NULL,NULL,71,65,46,255,NULL,NULL,0846,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,129,NULL,JAX,DFW,0635,NULL,NULL,NULL,NULL,170,165,141,918,NULL,NULL,0825,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1349,NULL,MSY,DFW,0635,NULL,NULL,NULL,NULL,100,0,0,447,NULL,NULL,0815,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2015,1,1,4,AA,1543,NULL,PIT,DFW,0635,NULL,NULL,NULL,NULL,200,181,162,1067,NULL,NULL,0855,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
